x,y,z,nx,ny,nz,label
0.0006,-0.7271,-0.7467,-0.227465,0.96678,-0.116604,0
0.042,-0.7083,-0.7467,-0.398798,0.9170370000000001,0.00145,0
-0.0174,1.5319,-0.3742,-0.8355100000000001,0.006917,0.549431,2
0.0006,1.5319,-0.3462,-0.8436670000000001,0.010348,0.536767,2
-1.8616,-1.0234,0.8258,-0.578902,-0.762564,0.288736,4
0.104,-0.7092,-0.6887,-0.044991,0.998459,0.032477,0
-1.8202,-0.8705,0.95,-0.092626,0.99229,0.082351,0
0.0006,-0.7227,-0.7881,-0.18403699999999998,0.8052739999999999,0.563617,0
0.042,-0.7053,-0.7881,-0.378339,0.852836,0.359902,0
-0.0136,1.4905,-0.3742,-0.81908,-0.143601,0.555415,2
0.0006,1.4905,-0.3526,-0.8264100000000001,-0.16466,0.538455,2
0.1451,-0.7067,-0.6869,-0.072278,0.983851,-0.163745,0
-0.0024,1.4491,-0.3742,-0.8012020000000001,-0.24906999999999999,0.544096,2
0.0006,1.4491,-0.3697,-0.8032520000000001,-0.259316,0.53623,2
0.1868,-0.705,-0.6991,-0.136051,0.952326,-0.273067,0
-0.0315,1.4491,-0.4156,-0.7874220000000001,-0.29707100000000003,0.540107,2
0.2282,-0.7095,-0.8088,0.218221,0.918925,0.32856799999999997,0
-1.7788,-0.87,0.95,-0.0183,0.9998299999999999,0.002093,0
0.2645,-0.7057,-0.8343,-0.11858099999999999,0.8364870000000001,0.5350020000000001,0
-1.8202,-0.8698,0.9086,0.001449,0.9999899999999999,0.0043479999999999994,0
-1.7788,-0.8705,0.9086,-0.028526,0.999509,0.012981,0
0.3868,-0.6777,-0.6855,-0.25948899999999997,0.951626,-0.16453800000000002,0
0.4144,-0.6721,-0.7053,-0.163135,0.9787450000000001,-0.124277,0
-1.7375,-0.8689,0.95,-0.038763,0.9991969999999999,0.010106,0
0.4558,-0.6704,-0.7053,0.054895000000000006,0.9972260000000001,-0.05027,0
0.3923,-0.6846,-0.7319,-0.359904,0.9165700000000001,-0.174267,0
0.4558,-0.6758,-0.7467,-0.0008320000000000001,0.997922,-0.064429,0
0.3489,-0.5615,-0.7992,0.148649,0.239787,0.9593780000000001,0
-1.8333,-0.9924,0.95,-0.714923,-0.5780609999999999,0.393359,4
-1.8202,-0.9924,0.9742,-0.681814,-0.611556,0.401408,4
-1.8202,-1.0074,0.95,-0.683794,-0.635939,0.357781,4
0.0024,1.7387,-0.5398,-0.41323000000000004,0.821692,0.39250799999999997,2
0.042,1.7387,-0.506,-0.34363299999999997,0.8600129999999999,0.377219,2
0.042,1.7524,-0.5398,-0.230829,0.9326260000000001,0.277358,2
0.4144,-0.5415,-0.8294,0.599478,0.388023,0.7000460000000001,0
0.4144,-0.5786,-0.8071,0.417968,0.14290799999999998,0.897151,0
0.438,-0.5786,-0.8294,0.788389,0.18144000000000002,0.587811,0
0.0006,1.7375,-0.5398,-0.583548,0.696783,0.417091,2
0.4144,-0.62,-0.8117,0.36044899999999996,-0.14210599999999998,0.921891,0
0.3896,-0.5993,-0.8045,0.230404,-0.172708,0.9576459999999999,0
-0.0179,1.7387,-0.5811,-0.44535699999999995,0.876769,0.181477,2
0.0006,1.7387,-0.5422,-0.48836599999999997,0.818952,0.301359,2
0.0006,1.7487,-0.5811,-0.376283,0.912624,0.159775,2
0.4359,-0.62,-0.8294,0.6995439999999999,-0.050469,0.712805,0
0.042,1.7588,-0.5811,-0.234369,0.9606809999999999,0.14887,2
0.4309,-0.6772,-0.7674,-0.062051,0.9976510000000001,0.029015,0
0.4558,-0.6767,-0.7881,0.039103,0.996827,0.069339,0
-1.7941,-1.0338,0.95,-0.676872,-0.639209,0.36504200000000003,4
-1.7788,-1.0338,0.9745,-0.7047399999999999,-0.562824,0.431937,4
0.0833,1.7499,-0.5398,-0.053808,0.9731299999999999,0.22388000000000002,2
-1.8537,-0.9924,0.9086,-0.678655,-0.6517350000000001,0.33862800000000004,4
-1.8202,-1.0262,0.9086,-0.670821,-0.664867,0.328558,4
-1.8202,-0.8698,0.8672,-0.002127,0.9993569999999999,0.035798,0
-1.7788,-0.8691,0.8672,-0.040397,0.996447,0.073902,0
-0.0402,1.7387,-0.6225,-0.272895,0.9413370000000001,0.198527,2
0.0006,1.75,-0.6225,-0.257075,0.95325,0.158829,2
0.0006,1.7544,-0.6639,-0.004804999999999999,0.9943879999999999,0.10568399999999999,2
-1.8271,-1.0338,0.8672,-0.5916560000000001,-0.77027,0.237967,4
-1.8202,-1.0338,0.8855,-0.605622,-0.734159,0.306973,4
-1.8448,-1.0338,0.8258,-0.545538,-0.788694,0.283462,4
-1.7788,-1.0508,0.95,-0.765594,-0.571185,0.295996,4
-1.7788,-1.0654,0.9086,-0.778185,-0.601618,0.18023499999999998,4
-1.7638,-1.0752,0.95,-0.8538290000000001,-0.47583400000000003,0.211089,4
-1.7507,-1.1166,0.95,-0.9703299999999999,-0.234604,0.05849,4
0.3878,-0.641,-0.8137,-0.077088,-0.209073,0.974857,3
0.4345,-0.6614,-0.8294,0.631636,0.49672799999999995,0.595229,0
0.4315,-0.6693,-0.8104,0.16034400000000001,0.915326,0.369417,0
0.4558,-0.6714,-0.8294,0.25259899999999996,0.937226,0.24041700000000002,0
1.2817,1.6145,-0.4156,-0.850076,0.220173,0.478429,2
1.2834,1.6145,-0.4125,-0.838341,0.22166100000000002,0.498047,2
1.2834,1.6195,-0.4156,-0.824983,0.290093,0.48502399999999996,2
0.4972,-0.6767,-0.7053,0.10493,0.9939110000000001,0.033625999999999996,0
0.5385,-0.6772,-0.7053,0.014633000000000002,0.9802350000000001,0.197295,0
0.4972,-0.677,-0.7467,-0.054648,0.9979819999999999,0.032327999999999996,0
1.2722,1.656,-0.457,-0.817828,0.285288,0.49976800000000005,2
1.2834,1.656,-0.4372,-0.828944,0.286432,0.480426,2
1.2834,1.6892,-0.457,-0.8028770000000001,0.319868,0.5030640000000001,2
0.5385,-0.6688,-0.7467,-0.148605,0.9791129999999999,0.138758,0
1.258,1.6145,-0.457,-0.839224,0.23279299999999997,0.491437,2
0.5799,-0.679,-0.7053,0.134569,0.916327,0.377141,0
-1.7707,-1.0752,0.9086,-0.801726,-0.5825640000000001,0.13362000000000002,4
0.6213,-0.7027,-0.6798,0.202371,0.9378610000000001,0.281893,0
0.6213,-0.693,-0.7053,0.279913,0.858115,0.43045100000000003,0
1.2456,1.656,-0.4984,-0.796794,0.296558,0.526471,2
1.2621,1.6974,-0.4984,-0.7937890000000001,0.30151700000000003,0.528192,2
0.5799,-0.6628,-0.7467,-0.039883,0.952507,0.30189499999999997,0
1.2309,1.6145,-0.4984,-0.824119,0.19966099999999998,0.5300600000000001,2
1.242,1.6145,-0.482,-0.8238209999999999,0.202518,0.529438,2
1.242,1.6456,-0.4984,-0.799337,0.278441,0.5324770000000001,2
0.6213,-0.6653,-0.7467,0.196973,0.881639,0.428853,0
0.4972,-0.6763,-0.7881,-0.110667,0.993532,-0.025450999999999998,0
0.5385,-0.6677,-0.7881,-0.19431700000000002,0.9779760000000001,-0.076183,0
1.2732,1.5733,-0.4156,-0.8605959999999999,-0.004784,0.509267,1
1.2834,1.5733,-0.3995,-0.837084,0.009368000000000001,0.546995,1
0.4972,-0.677,-0.8294,0.106076,0.9942790000000001,0.012556,0
1.2802,1.5319,-0.4156,-0.845158,-0.187643,0.500498,1
1.2834,1.5319,-0.4102,-0.8334600000000001,-0.180373,0.522312,1
-1.7444,-1.1166,0.9086,-0.8997139999999999,-0.433965,-0.046785,4
1.2834,1.5203,-0.4156,-0.8358709999999999,-0.223586,0.5013270000000001,1
1.2495,1.5733,-0.457,-0.871489,0.054946,0.48732700000000007,1
1.2557,1.5319,-0.457,-0.851668,-0.172442,0.4949,1
1.226,1.5733,-0.4984,-0.857009,0.003913000000000001,0.5152869999999999,1
1.242,1.5733,-0.4709,-0.865503,0.016867,0.50062,1
-1.7421,-1.1579,0.95,-0.9821850000000001,-0.18701600000000002,0.018366999999999998,4
-1.7375,-1.1579,0.9838,-0.9522870000000001,-0.179324,0.24696700000000002,4
1.2308,1.5319,-0.4984,-0.842836,-0.14882599999999999,0.517183,1
1.242,1.5319,-0.4802,-0.843677,-0.153039,0.514576,1
-1.7375,-1.1763,0.95,-0.966375,-0.249074,0.063891,4
-1.7319,-1.1993,0.95,-0.9516,-0.25444,0.17239000000000002,4
1.267,1.4905,-0.457,-0.829053,-0.21350700000000003,0.516804,1
1.2834,1.4905,-0.4297,-0.846793,-0.20800500000000002,0.489566,1
-1.7375,-1.13,0.9086,-0.928322,-0.317653,-0.193173,4
-1.7375,-1.1579,0.9282,-0.9546620000000001,-0.20385,-0.216946,4
1.2767,1.4491,-0.457,-0.8380989999999999,-0.18149400000000002,0.514442,1
1.2834,1.4491,-0.4458,-0.8512149999999999,-0.175146,0.49473,1
1.2394,1.4905,-0.4984,-0.829457,-0.204429,0.519818,1
1.242,1.4905,-0.4944,-0.8211950000000001,-0.20130499999999998,0.5339619999999999,1
1.242,1.4814,-0.4984,-0.824069,-0.228464,0.5183760000000001,1
1.2505,1.4491,-0.4984,-0.8328110000000001,-0.200453,0.515989,1
0.5385,-0.6753,-0.8294,-0.085826,0.9708969999999999,-0.22358899999999998,0
0.5718,-0.6614,-0.7881,-0.187717,0.979941,-0.06691799999999999,0
0.5799,-0.6614,-0.7524,-0.071411,0.981318,0.178649,0
0.5799,-0.6598,-0.7881,-0.128986,0.991618,-0.0075569999999999995,0
0.6213,-0.6614,-0.7544,0.137913,0.940742,0.309813,0
0.6213,-0.6544,-0.7881,-0.009595999999999999,0.999717,0.021774,0
0.5799,-0.6614,-0.7976,-0.157326,0.966513,-0.202737,0
1.1953,1.656,-0.5811,-0.877192,0.11827599999999999,0.465344,2
1.2006,1.656,-0.5704,-0.870901,0.159888,0.46472299999999994,2
1.2006,1.6974,-0.5742,-0.865137,0.080106,0.495097,2
1.1973,1.6974,-0.5811,-0.890275,0.043008,0.453388,1
0.6213,-0.6614,-0.827,-0.16278800000000002,0.9509139999999999,-0.26318,0
1.1832,1.6145,-0.5811,-0.8650700000000001,0.18396700000000002,0.4667,2
1.2006,1.6145,-0.5505,-0.862138,0.165786,0.478783,2
0.5799,-0.6705,-0.8294,-0.16731400000000002,0.9263389999999999,-0.337493,0
1.2176,1.656,-0.5398,-0.815296,0.215596,0.53741,2
1.242,1.656,-0.5037,-0.786956,0.285827,0.546812,2
1.242,1.6974,-0.5246,-0.760814,0.248479,0.599517,2
1.2278,1.6974,-0.5398,-0.745294,0.183624,0.640951,2
0.6213,-0.6623,-0.8294,-0.194203,0.9182299999999999,-0.34516399999999997,0
1.2063,1.6145,-0.5398,-0.8613719999999999,0.14085599999999998,0.488054,2
-1.984,-0.9097,0.7845,-0.838944,0.265892,0.474841,4
-1.9658,-0.9511,0.7845,-0.7487199999999999,-0.45275200000000004,0.484184,4
-1.9444,-0.9511,0.823,-0.752446,-0.5768449999999999,0.317922,4
-2.0237,-0.9097,0.7431,-0.757045,-0.025027,0.652883,4
-1.9858,-0.9097,0.7822,-0.752419,0.121501,0.6473810000000001,4
-1.9858,-0.8688,0.7431,-0.365319,0.8812540000000001,0.299888,0
0.4558,-0.5713,-0.8708,0.828045,0.361271,0.42874799999999996,0
0.4558,-0.5786,-0.8647,0.8325819999999999,0.197283,0.517578,0
-1.9444,-0.8686,0.7431,0.010620000000000001,0.99851,-0.053520000000000005,0
0.4558,-0.62,-0.8607,0.8379989999999999,-0.021131,0.545263,0
-1.9979,-0.9511,0.7431,-0.655053,-0.560343,0.5068729999999999,4
-1.9858,-0.9511,0.7581,-0.67307,-0.49835,0.546466,4
0.4558,-0.6614,-0.8641,0.647139,0.695902,0.311337,0
-1.903,-0.8686,0.7845,-0.006368,0.999978,-0.001827,0
1.1709,1.656,-0.6225,-0.8657219999999999,0.160931,0.473948,2
1.1749,1.6974,-0.6225,-0.868135,0.071314,0.491179,2
1.162,1.6145,-0.6225,-0.881767,0.174404,0.438258,2
1.1483,1.656,-0.6639,-0.88464,0.135081,0.44628,2
1.1593,1.656,-0.6433,-0.8665639999999999,0.131301,0.481484,2
1.1593,1.6974,-0.6496,-0.8849090000000001,0.08277899999999999,0.45835,2
1.1529,1.6974,-0.6639,-0.897284,0.140826,0.418389,2
-1.903,-0.8691,0.7431,-0.010695,0.999662,-0.023714,0
1.1387,1.6145,-0.6639,-0.874534,0.154407,0.45972700000000005,2
1.1593,1.6145,-0.6281,-0.868078,0.178172,0.46335299999999996,2
-1.9444,-0.9732,0.7845,-0.621116,-0.6779810000000001,0.393137,4
-1.9858,-0.9634,0.7431,-0.577365,-0.718429,0.387955,4
-1.9471,-0.9924,0.7431,-0.573381,-0.7696149999999999,0.28094,4
-1.9444,-0.9924,0.7479,-0.5464939999999999,-0.763074,0.345055,4
1.1782,1.5733,-0.5811,-0.883849,-0.009175,0.467682,1
1.2006,1.5733,-0.5421,-0.874684,0.002467,0.484688,1
-1.9444,-0.9944,0.7431,-0.542964,-0.7920229999999999,0.279088,4
1.184,1.5319,-0.5811,-0.87592,-0.13578900000000002,0.462954,1
1.2006,1.5319,-0.5503,-0.8725290000000001,-0.137773,0.46873400000000004,1
1.2019,1.5733,-0.5398,-0.8674139999999999,0.0033399999999999997,0.49757700000000005,1
-1.9202,-0.9924,0.7845,-0.5865229999999999,-0.753093,0.298062,4
-1.903,-0.9924,0.8243,-0.625193,-0.7363390000000001,0.258723,4
1.206,1.5319,-0.5398,-0.8657040000000001,-0.118376,0.486358,1
-1.903,-1.0069,0.7845,-0.609516,-0.747499,0.264074,4
1.1911,1.4905,-0.5811,-0.8583620000000001,-0.16447699999999998,0.485964,1
1.2006,1.4905,-0.5652,-0.8507309999999999,-0.182043,0.493069,1
1.2001,1.4491,-0.5811,-0.8453290000000001,-0.17462,0.504903,1
1.2006,1.4491,-0.5803,-0.8373299999999999,-0.171517,0.519095,1
-1.903,-1.0206,0.7431,-0.539667,-0.7911090000000001,0.287934,4
1.2144,1.4905,-0.5398,-0.848096,-0.2014,0.490072,1
1.2255,1.4491,-0.5398,-0.839398,-0.18223399999999998,0.512057,1
1.242,1.4491,-0.5129,-0.838283,-0.20136099999999998,0.506691,1
-1.9858,-0.8684,0.7017,-0.030973,0.9987959999999999,-0.038056,0
-1.9444,-0.87,0.7017,0.000321,0.9992690000000001,-0.038222000000000006,0
0.4596,-0.5786,-0.8708,0.8371870000000001,0.263295,0.479368,0
0.4648,-0.62,-0.8708,0.8402059999999999,4.1e-05,0.5422680000000001,0
-2.0106,-0.8714,0.681,-0.042519,0.999082,0.0052439999999999995,0
-1.9858,-0.8726,0.6603,0.037552999999999996,0.99929,0.002886,0
0.4813,-0.5786,-0.9122,0.8956149999999999,0.289866,0.337419,0
-1.9444,-0.8717,0.6603,-0.034996,0.9993719999999999,-0.00554,0
0.4892,-0.62,-0.9122,0.9434549999999999,0.080871,0.321486,4
-1.903,-0.8696,0.7017,-0.046202,0.998919,-0.0052179999999999995,0
0.4589,-0.6614,-0.8708,0.8226379999999999,0.331903,0.461636,0
-1.903,-0.8698,0.6603,-0.057714999999999995,0.9983049999999999,0.007428,0
0.4972,-0.6835,-0.8708,0.36441599999999996,0.931041,-0.019044,0
0.5385,-0.689,-0.8708,0.09665399999999999,0.981273,-0.16662000000000002,0
-1.9858,-0.9836,0.7017,-0.467821,-0.79127,0.393746,4
0.4789,-0.6614,-0.9122,0.856124,0.292396,0.426095,0
-1.9656,-0.9924,0.7017,-0.445029,-0.834573,0.32471,4
0.4972,-0.683,-0.9122,0.480005,0.835024,0.268944,0
1.1584,1.5733,-0.6225,-0.8843209999999999,-0.020664,0.466422,1
1.1593,1.5733,-0.6207,-0.8983120000000001,-0.020513,0.43888,1
1.1593,1.5996,-0.6225,-0.883123,0.09667200000000001,0.45907299999999995,2
0.5385,-0.6934,-0.9122,0.20088399999999998,0.9795969999999999,0.005942,0
0.5799,-0.6885,-0.8708,-0.0774,0.948213,-0.308062,0
1.1593,1.5622,-0.6225,-0.890125,-0.10999400000000001,0.442242,1
0.6213,-0.6779,-0.8708,-0.197051,0.91779,-0.34471999999999997,0
0.5799,-0.7002,-0.9122,0.067753,0.9856889999999999,-0.154356,0
1.1633,1.5319,-0.6225,-0.9009889999999999,-0.121496,0.41648100000000005,1
0.6213,-0.6957,-0.9122,-0.19533499999999998,0.920908,-0.337301,0
1.1354,1.5733,-0.6639,-0.8880319999999999,-0.05569299999999999,0.45639700000000005,1
0.4846,-0.5786,-0.9536,0.94988,0.286602,0.12485,4
0.4965,-0.62,-0.9536,0.930164,0.258883,0.260336,0
-1.9444,-1.0064,0.7017,-0.549914,-0.8022020000000001,0.23252199999999998,4
0.4852,-0.5786,-0.995,0.931018,0.364313,-0.021933,4
0.4972,-0.597,-0.995,0.810237,0.559543,0.17443599999999998,0
0.4972,-0.62,-0.9554,0.864856,0.359668,0.350234,0
-2.0008,-0.9924,0.6603,-0.468959,-0.7539359999999999,0.46006199999999997,4
-1.9858,-0.9924,0.676,-0.413579,-0.8449450000000001,0.339146,4
0.5199,-0.62,-0.995,0.600737,0.613921,0.512071,0
0.4972,-0.6226,-0.9536,0.880279,0.25843299999999997,0.397897,0
0.4972,-0.6614,-0.9379,0.792992,0.296155,0.532406,0
0.5131,-0.6614,-0.9536,0.622887,0.516253,0.587788,0
0.5385,-0.6819,-0.9536,0.45315500000000003,0.773701,0.44276000000000004,0
0.5385,-0.6381,-0.995,0.474767,0.46549700000000005,0.746933,0
0.5385,-0.6614,-0.9796,0.552458,0.568624,0.609472,0
1.1433,1.5319,-0.6639,-0.883498,-0.155783,0.441772,1
1.1593,1.5319,-0.6319,-0.903467,-0.133888,0.407211,1
0.5799,-0.7,-0.9536,0.287708,0.938261,0.19206900000000002,0
0.5903,-0.7027,-0.9536,0.208515,0.9745159999999999,0.082704,0
0.6213,-0.7027,-0.9323,-0.085512,0.9629549999999999,-0.255745,0
0.5578,-0.6614,-0.995,0.480629,0.46164700000000003,0.745572,0
1.169,1.4905,-0.6225,-0.8971389999999999,-0.142075,0.418279,1
0.5799,-0.6839,-0.995,0.398109,0.689423,0.6051489999999999,0
1.1765,1.4491,-0.6225,-0.877867,-0.17536300000000002,0.445643,1
0.6174,-0.7027,-0.995,0.342152,0.835507,0.429953,0
1.1511,1.4905,-0.6639,-0.883532,-0.144126,0.44564499999999996,1
1.1593,1.4905,-0.6464,-0.9015190000000001,-0.149154,0.40622199999999997,1
1.1575,1.4491,-0.6639,-0.8804420000000001,-0.14807,0.450441,1
1.1593,1.4491,-0.6601,-0.8965569999999999,-0.146731,0.417918,1
0.6213,-0.7069,-0.9536,0.052598,0.993683,-0.099135,0
0.6213,-0.7039,-0.995,0.14263900000000002,0.9753719999999999,0.16824,0
0.0006,1.7563,-0.7053,0.184508,0.9548270000000001,0.23294099999999998,2
0.2835,-1.182,-0.9371,-0.839224,-0.115067,0.531472,3
0.2686,-1.1579,-0.9536,-0.780713,-0.056611,0.622321,3
-1.5356,-0.942,0.9825,0.291641,-0.676507,0.676227,4
-1.6133,-0.9924,0.9731,0.504544,-0.72968,0.46152200000000004,4
-1.6133,-1.0069,0.95,0.599821,-0.685048,0.413429,4
-1.6364,-1.0338,0.95,0.7859659999999999,-0.542665,0.29626399999999997,4
-1.6133,-1.0283,0.9086,0.6509229999999999,-0.7099300000000001,0.268883,4
-1.6209,-1.0338,0.9086,0.668887,-0.699911,0.25042800000000004,4
-1.5719,-0.9845,0.95,0.373229,-0.803763,0.46331999999999995,4
-1.5906,-0.9924,0.95,0.413367,-0.794443,0.444958,4
0.3368,-0.9511,-0.7053,-0.14217,-0.758683,0.635758,3
0.356,-0.9402,-0.6837,-0.039764,-0.8601059999999999,0.508563,3
0.3316,-0.9504,-0.7053,-0.086271,-0.859716,0.503433,3
-1.5306,-0.9678,0.95,0.400602,-0.777059,0.485486,4
0.0853,1.4491,-1.326,-0.862159,0.23416900000000002,0.44927399999999995,2
0.1088,1.4491,-1.2846,-0.8358180000000001,0.214258,0.505472,2
0.0966,1.4905,-1.326,-0.853459,0.22931999999999997,0.467995,2
0.1429,1.4491,-1.2433,-0.575619,0.48903,0.6553720000000001,2
0.1661,1.4491,-1.2279,-0.20584000000000002,0.48283400000000004,0.851176,2
0.1661,1.4694,-1.2433,-0.214542,0.5811350000000001,0.7850189999999999,2
0.3588,-0.9924,-0.7467,-0.826046,-0.53998,0.16146,3
0.354,-0.9701,-0.7203,-0.45306599999999997,-0.549912,0.701661,3
0.2075,1.4491,-1.2321,0.20561300000000002,0.43999499999999997,0.874144,2
0.2075,1.4719,-1.2433,0.23767199999999997,0.46456499999999995,0.8530479999999999,2
0.3695,-0.9992,-0.735,-0.8065760000000001,-0.453745,0.37888,3
0.2291,1.4491,-1.2433,0.491575,0.30885,0.814227,2
0.2902,1.544,-1.326,0.30446799999999996,0.562782,0.768489,2
0.2489,1.5319,-1.3019,0.32048000000000004,0.526884,0.787201,2
0.2902,1.5319,-1.3175,0.321475,0.496443,0.806348,2
0.371,-1.006,-0.7649,-0.930745,-0.308115,-0.196925,3
-1.5719,-0.9924,0.9335,0.363636,-0.827902,0.427021,4
0.1247,1.4491,-1.2647,-0.732854,0.404764,0.546892,2
0.2075,1.4905,-1.2549,0.248935,0.5446810000000001,0.8008460000000001,2
-1.5306,-0.9878,0.9086,0.363402,-0.853527,0.37340300000000004,4
-1.5417,-0.9924,0.9086,0.364732,-0.841211,0.399167,4
-1.5719,-1.0066,0.9086,0.41041000000000005,-0.799523,0.43855,4
0.2075,1.5249,-1.2846,0.257121,0.591378,0.764304,2
0.2489,1.5069,-1.2846,0.346779,0.537126,0.768921,2
0.2489,1.4905,-1.2743,0.41947,0.43374700000000005,0.797439,2
0.2683,1.4905,-1.2846,0.42382600000000004,0.403327,0.810986,2
-1.5306,-0.9924,0.8969,0.383375,-0.840115,0.383706,4
0.2489,1.4491,-1.2558,0.554784,0.194164,0.809021,2
0.29,1.4491,-1.2846,0.59483,0.171756,0.785288,2
-1.5306,-1.0083,0.8672,0.410578,-0.815308,0.408287,4
0.2902,1.4905,-1.295,0.47908500000000004,0.28029299999999996,0.8318129999999999,2
0.2902,1.4491,-1.2848,0.6483939999999999,0.141762,0.7479899999999999,2
-1.5196,-0.9553,0.9557,0.492875,-0.67698,0.546601,4
0.3125,1.5319,-1.326,0.306363,0.49303500000000006,0.814284,2
-1.4892,-0.9697,0.9086,0.419067,-0.783417,0.45895600000000003,4
0.3316,1.5152,-1.326,0.45131499999999997,0.29043800000000003,0.843777,2
0.3316,1.4905,-1.3191,0.540794,0.125185,0.831787,2
-1.4785,-0.9548,0.919,0.461525,-0.699933,0.545058,4
0.3422,1.4905,-1.326,0.537701,0.128352,0.833309,2
0.3316,1.4491,-1.3158,0.599746,0.053152,0.798424,2
0.3728,-0.9924,-0.7881,-0.827335,-0.454218,-0.330457,3
-1.4892,-0.9883,0.8672,0.347036,-0.867049,0.35748,4
-1.4991,-0.9924,0.8672,0.37999499999999997,-0.842881,0.380992,4
0.9479,1.6974,-0.995,-0.779748,0.030902,0.6253310000000001,2
0.9524,1.6974,-0.99,-0.8068350000000001,0.045499,0.589023,1
0.9524,1.7244,-0.995,-0.760246,0.202789,0.617173,2
0.9491,1.656,-0.995,-0.811041,0.02624,0.5844010000000001,1
0.9524,1.656,-0.9899,-0.837125,0.044819,0.5451729999999999,1
-1.4478,-0.9723,0.8672,0.345968,-0.8250209999999999,0.446817,4
0.9447,1.6145,-0.995,-0.810761,0.009334,0.585303,1
0.9524,1.6145,-0.985,-0.816333,-0.016153,0.5773550000000001,1
-1.4892,-0.9924,0.8563,0.379789,-0.8522780000000001,0.359698,4
0.9478,1.5733,-0.995,-0.7853479999999999,-0.146457,0.601481,1
0.9524,1.5733,-0.9895,-0.7803640000000001,-0.125135,0.612677,1
-1.4478,-0.9888,0.8258,0.24740900000000002,-0.910063,0.33252600000000004,4
-1.4592,-0.9924,0.8258,0.340883,-0.867835,0.361471,4
0.9524,1.558,-0.995,-0.793071,-0.23196399999999998,0.563232,1
1.1057,1.6974,-0.7467,-0.832303,0.127185,0.539532,2
1.1179,1.6974,-0.7313,-0.819506,0.159678,0.550376,2
1.1179,1.7369,-0.7467,-0.82795,0.25342,0.5002770000000001,2
1.1177,1.6145,-0.7053,-0.921575,0.102381,0.374456,2
1.1179,1.6145,-0.7047,-0.918121,0.10702300000000001,0.381576,2
1.1179,1.6156,-0.7053,-0.8907870000000001,0.19450499999999998,0.41068999999999994,2
-1.4892,-1.0069,0.8258,0.408965,-0.824156,0.391811,4
1.1062,1.656,-0.7467,-0.83875,0.079885,0.538625,2
1.1179,1.656,-0.7247,-0.882072,0.14575,0.44800100000000004,2
0.3785,-1.0131,-0.8029,-0.9951979999999999,0.097853,0.002375,3
-1.4291,-0.9555,0.8786,0.42933699999999997,-0.500897,0.751513,4
1.0977,1.6145,-0.7467,-0.875026,0.117632,0.469566,2
-1.4202,-0.9734,0.8464,0.18853599999999998,-0.8800389999999999,0.43587299999999995,4
1.0774,1.6974,-0.7881,-0.8545719999999999,0.133225,0.501955,2
1.1179,1.7387,-0.7485,-0.844841,0.269503,0.462182,2
1.0908,1.7387,-0.7881,-0.8616299999999999,0.280296,0.423116,2
-1.647,-1.0752,0.95,0.992193,-0.12039100000000001,-0.032539,4
-1.6497,-1.1166,0.95,0.987775,-0.009794,-0.155576,4
-1.6547,-1.0752,0.9114,0.9293969999999999,-0.336922,-0.15068,4
0.3654,-1.0752,-0.8294,-0.985713,0.168265,0.0075239999999999994,3
0.3717,-1.0612,-0.8133,-0.98805,0.151133,0.030262999999999998,3
-1.6715,-1.1166,0.9086,0.861017,-0.156866,-0.48378000000000004,4
-1.6547,-1.1166,0.9385,0.913269,-0.10144600000000001,-0.394524,4
0.3706,-1.0973,-0.8141,-0.9510299999999999,-0.099816,0.292538,3
1.0536,1.6974,-0.8294,-0.790138,0.23769099999999999,0.5649649999999999,2
1.0765,1.6974,-0.7902,-0.884257,0.198822,0.422563,2
1.0765,1.7387,-0.8257,-0.830834,0.365175,0.419954,2
1.0744,1.7387,-0.8294,-0.7606109999999999,0.383067,0.524147,2
1.0778,1.656,-0.7881,-0.830141,0.024758000000000002,0.5570039999999999,1
1.0731,1.6145,-0.7881,-0.866296,0.034815,0.498316,1
1.0765,1.6145,-0.7822,-0.868468,0.043251,0.493856,1
1.0765,1.6416,-0.7881,-0.845934,0.0993,0.523961,2
-1.6492,-1.1579,0.95,0.9866530000000001,0.04269,-0.157142,4
1.0526,1.656,-0.8294,-0.831817,0.029269999999999997,0.5542779999999999,1
1.0765,1.656,-0.7901,-0.862558,0.027088,0.505232,1
1.0489,1.6145,-0.8294,-0.860174,0.038715,0.508529,1
1.1332,1.6974,-0.7053,-0.87334,0.225512,0.431767,2
1.1593,1.7229,-0.6639,-0.8770399999999999,0.328428,0.350622,2
1.1593,1.7387,-0.6885,-0.847508,0.388455,0.361707,2
1.1503,1.7387,-0.7053,-0.806535,0.304532,0.5067159999999999,2
0.373,-1.0752,-0.8521,-0.927733,0.288531,-0.236771,3
1.1268,1.656,-0.7053,-0.8835299999999999,0.17315899999999998,0.435191,2
-1.6458,-1.1993,0.95,0.959916,0.052129999999999996,-0.27539600000000003,4
0.3674,-1.0977,-0.8505,-0.972641,0.210959,-0.097289,3
-1.6547,-1.1579,0.9389,0.8649290000000001,0.030831,-0.500945,4
-1.684,-1.1579,0.9086,0.717487,0.06200700000000001,-0.693807,4
-1.6547,-1.1993,0.9352,0.815096,0.037057,-0.57814,4
0.373,-1.0864,-0.8708,-0.965514,0.253701,-0.05846900000000001,3
0.3679,-1.0977,-0.8945,-0.985234,0.11980299999999999,0.12231700000000001,3
1.116,1.5733,-0.7053,-0.9180159999999999,-0.018723,0.39610100000000004,1
